0,-0,-0.23126,-0,-0,0,-0,-0,0,-0,0,-0,0.26516,-0,0,0,-0,-0,0,-0,0,0.067543,0,0.19834,0,0,0,0,0,-0,0,-0,0,0,-0,-0.23932,-0,0,0,0,-0,-0,0,0,0,-0.2092,-0,0,-0.23666,0
-0,-0,-0,-0.2014,0,0,-0,-0,-0,-0,0,-0,0,-0,0,-0,-0,-0,-0,0.21404,0,-0,0,-0,0,0,-0,-0.39618,0.13138,-0.25968,0,-0,0,-0.2473,-0,-0,-0.22442,0,0,-0.20038,-0,-0,-0,-0.21676,-0,0,-0,0.19689,-0,-0
0,-0,-0.20617,-0,-0,0,-0,-0,-0,-0,0,-0,0,-0,0,-0,0.15232,-0,-0,-0,0.22319,0.25173,0,-0,0,0,-0,0,0.31772,-0,0,-0,0,0,-0,0,-0,0,0,0,-0,-0.21451,-0.25273,-0,-0,-0.26594,-0,0,-0,-0
-0,-0.19808,-0.20875,-0,-0.21017,0,-0,-0,-0,0,0.85198,-0,0,0,0,-0,-0,-0,-0.20331,-0,-1.1004,-0,-1.0762,-0,0.19758,0,-0,0,-0.0039907,-0,0.19653,-0,0,0,-0,-0,-0,0,0,-0.22,-0,-0,-0,-0,-0,-0,-0,0,-0,-0
0,-0,-0,-0,0.22716,-0,-0,-0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0.13845,0,0,0.22446,0,-0,0,-0,-0,0,-0,0,0.19578,-0,-0,-0.25492,0.0022713,0,0,-0,-0,-0,-0,0.2109,-0,-0,0,0.20405,-0.23319
-0,-0,-0,-0,-0,0.25697,-0,-0,-0.2713,-0,0.15482,0.51233,0.33531,0,0,-0.2156,-0,-0.23687,-0,-0,0,-0,0.43487,-0.20747,0,0.23174,-0,0,0,-0,-0.25005,0.41156,0,0,-0,-0,-0,0,-0.21786,0,-0,-0,-0,-0,-0,-0.22088,-0,0,-0,-0.21387
0,-0,-0.22564,-0,-0,-0,-0,0,-0.20137,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-0,0,-0,-0.25802,0,0,0,-0,-0,0.21177,-0,-0,-0.24367,0,-0,-0,-0
-0,-0.25277,-0.2266,-0,-0,0,0,-0.17535,-0,-0,0,0.15054,0,-0,0,-0,-0,-0,0.2017,-0.2779,0,-0,-0.089409,-0,-0.2176,0.10173,-0,0.31084,0,-0,0,-0,0,0,-0,-0.22225,-0,0,0,-0.20891,-0,-0,-0.25785,-0,-0.2641,-0,-0,0,-0,-0
-0.2405,-0,-0,0,-0,0,0,0.22094,-0.20261,0,-0,-0,-0,0.2281,0.22703,0,-0,-0,0,0.2059,0,-0,-0,0,-0.21851,0.19135,-0,-0,0,0,0,-0,-0,-0.20951,0,0.21472,-0.22065,0,0,-0,0.24803,0,0,-0,0,-0,-0,-0,-0,0
-0,0,-0.2299,-0,0.19944,0,-0,0,-0,0,0,0,0.2402,0,0,0,-0.20583,-0,0.22989,0,0.21386,-0.21739,-0.19716,0.21421,-0,0.22147,-0,0,0,0.22335,0,0,0,-0,-0,-0,0,0,0.2298,-0,0,0,0,-0,0.20374,0,0,0,-0,0
