-0,-0,0.23896,-0,-0,0,0,0,-0,0,-0,0.21784,0,-0,0,-0.23878,-0,0.2308,-0,0,0,0,-0,-0,-0,0,0,0,-0,-0.24162,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0.197,0,-0.21595
0,0,0,-0,-0,0,-0,-0,0,0,-0.26388,0,-0,0,0.20063,-0,-0,-0,-0,-0.22258,0,0.22642,-0,-0,-0.12765,-0,0,0.12335,-0,-0,-0,0,0,-0.22294,-0,0,0,-0.23906,0.059355,-0.27453,-0,0,-0,-0,-0,-0,-0,-0.23762,0,-0
0,-0,-0,0,-0,-0.22901,0,-0.2241,0,-0.25584,0,-0,-0,0,-0,0,-0,-0,-0.21677,0,-0,0,-0,-0,0.086204,0,0,0.12749,-0,-0.24899,-0,0,0,-0,-0,-0,-0.19379,0,0,-0,0.12069,0,0,-0,-0,-0,0,0,0,-0
0,-0,0,0,-0,-0,-0,-0.22568,-0,-0.20112,-0,0.35139,0,-0,-0,0,-0,-0,-0,0,0.21364,-0.23549,-0,-0,0,0,0.025305,0,-0.13902,-0,0,0,0,-0.20136,0.19899,-0,-0,-0,0.19948,-0,-0,0,0,-0,0.26919,-0,0,-0.22808,0.27679,-0
-0,-0.22273,-0,0.24205,0,-0,-0.2119,-0,-0,-0,-0,0,0,-0.257,-0,0,0,-0.20993,-0.23343,-0.24024,0,-0.24048,0,-0.22649,-0,0,0,0,0,-0,-0,-0,-0,-0,0,0,-0.19931,-0,-0,-0,-0,0,0,0.23296,0,0,-0,0.21444,0,0
0,0.19877,0,0,-0.19513,0,-0,0.22403,-0,0,0,-0,-0.24701,-0,-0,0,-0,-0.20992,0,-0,0,-0,-0,0,0.22304,0,-0,0,-0,-0,-0,0,0,-0,0,-0,-0,-0,0,-0,-0.21961,-0,-0.25551,-0,-0,-0,-0,0,0,0
0.22616,-0,0,0.20756,-0,0,0.23656,-0,-0,-0.228,-0,-0,0,-0.25551,-0.21814,0,-0,0,-0,-0,-0,0,-0,-0,0,-0,-0,-0.23815,-0,0,-0.22045,0.22513,-0.20577,-0,0,-0,0,-0.21929,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0.23032,0
-0,-0,0.19342,0,0.20771,-0,-0,0,-0,0,0,0,-0,0.20363,-0.2243,-0.23144,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0.21194,-0.21653,0,0.19437,0,0,-0,0,-0,0.2324,0,0,-0,-0,-0,0.19824,0,0,-0,-0,-0,0,-0.2311,0
-0,-0,-0,-0,0,-0,0,-0,0,0,0,-0,0,-0.23632,0,0.19429,0,-0,-0.26287,-0,-0,-0.23288,0,0,0,-0,-0,-0,0,0,-0,-0,0.20209,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,0,-0,0,0.19923,0
-0.21619,-0.22157,-0,0,-0,0,-0,-0,-0,0.21894,0,0,0,0,0,0,-0,0,0,-0,-0,0,0,-0,0,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,0,-0.24896,0,-0,0.21691,0,0,-0,0,-0.21259,0,0,-0,-0
0,-0,0,0,0,-0,0.12809,-0.25849,-0.21858,0,-0,-0,0.2868,-0,-0,0,-0,-0,-0,-0,0,0,-0,-0,0,0,-0,0,-0.34594,-0,0,0,0.18405,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0
0,-0,0,0,-0.23266,-0,0.17872,0,0,0,-0,0.25251,0,-0,-0,0,0.21206,-0,-0,-0,0,0,0.38438,-0,0.27608,0,0.28507,0,-0,-0,0,0,0,-0,-0.26153,-0,-0,0,0.14756,-0,0.30008,0,-0,-0,-0,-0,0.16097,0,0,-0
-0,-0,-0.22109,0,-0,-0.21649,0,-0,-0.19895,0,-0.21886,0,-0,-0,-0.24375,0,0,0.19817,0,-0,-0,0,-0,0,0,-0,-0,0,-0.25067,-0,0.22404,0,-0,-0,0,0,0.29669,-0,0,-0.24993,-0,-0.22653,-0,-0,0.22279,0,0,0.21556,0,-0.20077
0,-0,0.14304,0,0,-0,-0.36674,0,0,0,0,-0.3898,-0.25516,0.21445,-0,0.5837,-0,-0,-0.26603,0.78085,0,0,-0,-0,0,0.46934,-0,0,0.86748,-0.21614,-0,0,0,-0.22611,-0,-0.24798,-0,0,0,-0,-0,0,-0,-0,-0,-0,0,0,-0.27431,-0.26124
-0.2044,-0,0.21707,0,0,-0,-0,-0,-0,0.21787,-0,-0,0,-0,-0,0,-0,-0.18987,-0.24823,-0,-0,0,-0,-0,0,-0,0.069324,-0.37657,-0,0,0,-0.17352,0,0.21641,-0,-0,-0,-0,0,-0.20594,-0,0,-0,-0,-0,0,0.37244,0,0.2881,-0.23344
0,-0.19835,-0,-0,0,-0,0,-0,0.19792,0,0,-0.20502,0.2229,-0,0,-0,-0,-0,0,0.20379,0.23811,-0.25259,-0,0,-0,0,0.20403,-0,0,0,0.31605,0,-0,-0,0,-0,-0,-0,0.29079,-0,0,-0,0,-0,-0,-0,0,-0.19774,0.24397,-0.24987
0,-0,0,-0,-0,-0,-0,-0.23987,-0,0,-0.26061,-0,0,-0,0,-0,-0,-0.21083,-0,0,-0,-0.22642,-0,-0,0.23493,0.21974,-0,-0,0.20039,-0,0,0.23587,0,-0,-0,0.21692,0.20344,-0,-0,-0.25928,0.22724,0,-0,-0,-0,-0,-0,0.21752,-0.23031,-0
0,-0,0,-0.29666,-0,-0.27796,0,0,0,-0.20941,-0,0,0,-0,-0,0,0,-0,-0,-0.082779,-0,-0.25791,-0,-0,0,0,-0,0.086214,-0,-0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0,-0
-0.21914,-0,0,-0.21111,0,-0,0,-0,-0,-0.26225,-0,0,0,0,-0,-0.069296,-0,-0,-0,-0.48176,0,-0.25198,0.0042243,-0,-0,0,-0,0,-0.56473,0,-0,0,-0,-0,-0,0.53601,-0,-0,0,-0,-0,0,-0,0.29661,-0,-0,0,0,0,-0
-0,-0.19346,-0,-0,-0,-0,0,0,0,-0,0,-0,-0,-0,-0,-0,0,-0,0,-0,0.25925,-0.21286,0,-0,-0,0,0,-0.238,0,0.22051,-0,-0,-0,0.21368,-0,0,-0.20007,-0,0,-0,0.2476,-0,0.20432,0,0.23932,-0,0,0,0,-0
0,-0.19713,0,0.15965,-0,-0,-0,-0,-0.20348,0,-0,-0,-0,-0.19778,-0.25213,0,-0,-0,-0,0,0,0,0.33902,-0,0,0,-0,0,-0,-0.22558,0.15145,0,0.18272,-0.21511,-0,-0,-0,0,0,-0,-0,0,-0,-0,-0,-0,0,0,-0.18271,-0
-0,0,0,0,-0,0,-0,0,0,-0.20967,0,-0,0,-0,0,0,-0,-0.19885,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0.23671,-0,-0,-0,-0.2666,-0,-0,-0.23052,-0,-0,-0,-0,-0.23438,-0,0.19611,-0,-0,0,-0,0
0,0,0,-0,-0.23705,-0,0,-0,-0,-0.24972,-0,-0.1978,-0,0,0,-0,0,-0,-0,0,0,-0,0,-0.21099,-0,0.27265,0,0,-0.2439,-0,0,0,0,0,0,0,-0,-0.23945,0.21209,-0,-0,0,-0.22433,0,0,0,0.2517,-0,-0.22623,0
-0,-0,0,-0,0,-0,0,0.22459,0,-0,-0,0,0,-0,0,-0,0,-0,0,0,-0,0,0,-0,-0,0,0,-0,0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,0,0.2081,0,-0,0,0,0,0,-0.22971,-0.21039,0
0,-0,0,0,-0.22517,-0,-0,-0,-0,0,-0.23238,0,-0,-0,-0,0,-0,-0,0,0.054658,-0,0,-0,-0,0,0.04071,-0,0,-0,-0,-0,0,0,0,-0,-0,0.20533,-0,0,-0,-0,0.15157,-0,-0,-0,-0.23516,-0,0,-0.0020409,0
