0,0,0.23095,0,-0,0.12124,0,0.20636,-0,0,0,0,0,-0,0,-0.11316,-0,-0.056769,0,-0,-0,0,0,-0,0,-0,-0,0,-0,-0,-0.28192,-0,-0,-0,-0,-0,0.25064,-0.27369,-0,0,0,0.35511,-0,-0,-0,-0,0,0,0,-0
0.15485,-0,0,0,0,-0,0,-0.21406,0,0,0,0,-0.028591,0.32711,-0,0,0.36299,0,-0,-0.29626,-0,0,0.1029,0.25627,0,-0,0,0,-0,-0,-0,-0,-0,-0,0,0,-0.10982,-0.32607,0,0.1567,0.1029,-0,-0,-0.072106,0,-0.37819,-0.26371,-0,0.11325,0
0.14541,-0,-0,-0,0,0,-0.26987,-0,0,0,-0.10958,0,0.26167,0.38417,0,0,0.38498,0,0,-0,-0.28942,-0,0,0,-0.2683,-0,0,0,-0.28386,0.1385,-0,-0,-0,-0,0.029112,0.21447,-0,-0,0,0,0,0,-0,0,-0,-0,0,-0,-0.021149,0
-0,0,0.40144,0,0,-0,0,-0,0.21969,0,0,0,-0.042745,-0,0,0,0,0,0,-0,-0,-0,0,-0,0,0,0,-0,-0,-0,-0,0,0.11659,0,0,-0,0,-0,0,0,0.043285,0,0,0,0,-0,-0.26488,-0,0,-0
0,-0,-0,-0,0,-0,0,-0,0,0,-0,-0.0017309,-0,-0,-0,0,0,-0,0,0.19108,-0.24923,-0,0,0.4272,-0.28288,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0.12667,0,-0.26931,0,0,0.26607,-0,-0.21259,-0,0,0.42403
-0.094924,-0,0,0,-0,-0,0,-0,-0,-0,0,0.086987,0.017066,0,-0,0,-0,0,-0,-0.25358,-0,0,0,0,0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,0,0,-0,0,0,-0,-0,-0,-0,0,-0,0,0,0,0
-0.25207,-0,0,-0,-0,0,-0.31028,-0,0,-0,0,0,0,0,-0,0,0,-0.060773,-0,0.19839,0.13215,0,0.13488,0,-0.27226,-0,0,-0,-0,-0,-0.26166,0,-0,0,-0,0,0,-0.26543,0.074662,0,0.10626,-0,-0,-0,0,-0,0,0,-0,0
-0,-0,0,0,-0.1807,0.096047,0,-0,0,-0,-0.08013,0,-0.21257,0.41676,-0,0,0,0,0,-0.26686,-0,-0,0,0,-0,-0,0.30202,0,-0,-0.30609,-0,-0,0.11182,-0,0,-0,-0,-0,0,0,-0.084604,0,-0,0.126,0,-0,-0.24853,-0,0,0
0,0,0,-0,-0,-0,0,-0,0,-0,-0,0,-0,0.44806,-0,0,0,0,-0,-0,-0,0,0,0,0,0,0.30531,0,0,-0,-0,-0,-0,-0,0,0,-0,-0,0,0,-0,-0,0,-0,0,-0,0,-0,0,0
0,-0,-0,-0,0,0,-0.31214,-0.22321,0.26995,0,0,-0.0071943,-0,0.25616,-0,0,0,0,0,-0.27159,-0,-0,0,-0.056562,0,-0,0,0,0,-0.31525,-0,-0,-0,-0,0.19546,-0,-0,-0,0.053279,0,-0.21816,0,-0,0,0,-0,0,-0,0,-0
