-0,-0,0,0.21562,0.24652,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,-0,-0.24625,0,-0,-0,-0,-0,0,0.203,0.23321,0,0,0,-0.19772,-0,-0,0,0,0,-0.24612,-0,0,0,-0,0,0,0,0,-0,-0
-0,0,0,0,0,0,-0,-0,-0,-0,0,0,-0,0,-0,-0.24474,0.22154,0,-0.23291,-0,-0,0,-0.22357,0,0,-0,-0,0,0,-0.2005,-0.21645,-0,0.21376,0,-0,0.20976,0.22005,-0,-0,-0.21861,-0.23139,-0,0,0.20229,-0,-0,-0,-0.20104,0,0.2385
-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0.20572,-0,-0,-0,-0,0,0,-0.2238,-0,-0,0.21109,-0.22498,-0,-0,0.054645,-0,-0,-0,0,0,-0,-0,-0,-0,0,0
-0,0,-0,-0,-0,-0,-0,0.19681,-0,0,-0,0,-0,-0.22352,-0,0,0,-0,-0.2007,-0,-0.22838,-0,0,0,0,0,0,-0,0,0,0,-0,-0,0,0.19249,-0.26243,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0.2851,0
-0,0.49097,0,-0,-0.34067,-0,-0,-0.28037,-0,0,-0,0,0.2884,-0,-0,0,0.21927,-0,-0.3779,-0,-0,-0,0,0,-0.21576,0,0,-0,0,0.22662,0.29976,-0.3942,-0,0,-0,-0,-0,-0,0.34958,-0.1764,-0.40386,-0,0,0,-0.21663,0.27534,0.30726,-0,0.20823,0
-0,0,0,-0,-0,-0.25299,-0,-0,-0,-0.264,-0,0,-0,-0,-0,-0,-0,-0.20761,-0,0.20403,-0,-0,-0,0.17252,-0,0,0,-0,0,0,0,-0,-0.2362,0,-0,-0,-0,-0,-0,-0,-0.24682,-0.32327,0,0,-0.24222,-0,-0.18158,-0,0.20368,0
-0.20251,0.29777,0,-0,-0,-0,0.23302,-0.31431,-0,0.19095,-0.24735,0.32746,0.30889,-0,-0,0.17339,0.29152,0.19772,-0,-0.22111,-0,0,0,0,-0,0.096095,0,-0.26521,0,0,0,0,-0,0,-0,-0.28591,0.35503,-0,-0,-0.25099,-0.23512,-0,0.13826,0,-0,-0,0.21601,0.2215,0,0
-0,0,0,-0,-0,-0,-0,0.21345,-0,0,0.21712,0,-0,-0,-0,0,0,-0.19523,-0.25287,-0,-0,0.2041,0,0,-0,0,0,0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0.0084999,0,-0,-0,0,-0.068191,0,-0,-0,-0,-0.067211,0
-0,0,0,-0,-0,-0.20099,-0,-0.30895,-0,-0.21147,-0,0.19795,-0,0.19288,-0,-0,-0,-0.26715,-0,0,-0.22549,-0,0,0,-0,0,0,-0.24262,0,0,-0,-0,-0,0,-0.20529,-0,0.16849,0,-0,-0,-0,-0,0,0.18396,-0,-0,0.45753,0,0,0
-0,0.28235,0,-0,-0.26369,-0,-0,-0,-0,-0.19253,-0.21189,0,-0,-0,0.15231,0.1692,0.28279,-0.25072,-0,-0,0.20761,-0,-0,0,-0,0,0,-0,0.19581,0.29035,-0,-0,-0,0,-0,-0,-0.20179,-0,-0,-0,-0,-0,0,0,-0,0.19107,-0,0.17174,0,0
