0,0.9422
0,0.99212
0,0.82679
0.0013446,1
0,0.99021
0,0.81132
0,0.89299
0,0.94181
0.013166,1
0,0.87388
0,0.76361
0.0029505,1
0.0062394,1
0,0.86626
0.015752,1
0,0.91483
0,0.91628
0,0.99717
0,0.97702
0.025415,1
0,0.9748
0,0.82101
0,0.9598
0.010448,1
0,0.99535
0,0.95446
0.0013948,1
0,0.95002
0,0.95492
0,0.89571
0,0.97144
0,0.93465
0,0.79807
0.03907,0.97267
0,0.921
0.017148,1
0,0.99089
0,0.824
0,0.92012
0,0.91422
0,0.98315
0,0.8516
0,0.9286
0,0.94754
0,0.83974
0,0.9492
0,0.821
0,0.91688
0,0.9422
0.020949,1
0.024563,0.98636
0,0.94916
0.057278,1
0,0.91003
0,0.96917
0,0.93005
0,0.91516
0,0.92113
0,0.83556
0,0.8889
0,0.97691
0.015937,0.98523
0,0.9389
0.077047,1
0.056434,1
0.0053434,1
0,0.9072
0,0.92293
0,0.92419
0.053132,0.99315
0.053514,1
0,0.88225
0,0.85242
0,0.95436
0.0485,1
0,0.9475
0,0.93996
0,0.86165
0,0.96452
0,0.91336
0,0.89714
0.073529,1
0,0.9314
0.083632,1
0,0.92759
0,0.9722
0,0.99991
0,0.97965
0,0.94558
0,0.82999
0,0.80632
0,0.95513
0,0.85254
0.032011,1
0,0.99685
0,0.88988
0.086831,1
0,0.91224
0,0.7497
0,0.85436
0,0.84139
0,0.9719
0,0.95041
0.0037952,1
0,0.82245
0,0.92824
0,0.85783
0,0.80721
0,0.97042
0,0.99785
0,0.92051
0.0011687,0.98291
0,0.87369
0.010867,1
0,0.77241
0,0.99779
0,0.82809
0.018646,1
0,0.92615
0,0.90151
0,0.7283
0.023892,1
0,0.94518
0,0.96171
0,0.85809
0.052218,1
0,0.81124
0,0.9454
0,0.83346
0.063385,1
0,0.94914
0.028231,1
0,0.90944
0,0.82424
0,0.94083
0,0.87043
0.064373,1
0,0.96509
0,0.94776
0,0.81977
0.060257,1
0,0.98239
0,0.9112
0,0.88954
0,0.8437
0,0.76323
0,0.93013
0,0.76682
0,0.89685
0,0.8226
0,0.80525
0,0.80656
0,0.97717
0.049773,1
0,0.79804
0,0.94982
0,0.96483
0,0.96627
0,0.90736
0,0.9611
0.020021,1
0.047004,1
0,0.92256
0,0.78846
0,0.84987
0,0.88932
0,0.96885
0.12054,1
0,0.7946
0.0024709,0.96431
0,0.854
0,0.97177
0,0.96978
0,0.88799
0,0.8379
0,0.93643
0,0.96318
0.01011,1
0,0.97278
0,0.93162
0,0.85227
0,0.90452
0,0.92456
0,0.92303
0.023053,1
0,0.79342
0,0.86079
0,0.98594
0,0.98635
0,0.78285
0.10696,1
0,0.95417
0,0.93416
0,0.95194
0,0.92754
0,0.91382
0,0.82966
0.033626,1
0,0.98149
0.069757,1
0.0045987,1
0.028381,1
0.067571,1
0.065938,1
0,0.84581
0,0.97608
0,0.98638
0.020917,1
0.0091858,0.99094
0,0.84218
0,0.81345
0,0.88082
0,0.96688
0,0.90261
0.0054812,1
0,0.8049
0,0.88289
0,0.94389
0,0.85802
0,0.86123
0,0.85161
0.045686,1
0,0.91194
0,0.89512
0.093439,1
0,0.96961
0,0.86184
0,0.95015
0,0.89966
0,0.97839
0,0.86861
0,0.82938
0,0.92074
0.035054,1
0,0.94976
0,0.87046
0,0.9356
0,0.94654
0,0.842
0,0.80721
0,0.8805
0,0.75309
0,0.96398
0,0.79341
0,0.9387
0.065927,1
0,0.92724
0,0.96013
0,0.94188
0,0.93932
0,0.99843
0,0.89791
0,0.94158
0,0.86934
0,0.97922
0,0.99748
0.020808,1
0,0.89835
0,0.87203
0,0.9875
0,0.86961
0,0.95534
0,0.95597
0,0.94175
0,0.87551
0,0.85917
0,0.97325
0,0.84233
0,0.87423
0.050604,1
0,0.96973
0,0.90587
0,0.90552
0.065155,1
0.012952,1
0.11092,1
0,0.95551
0,0.95654
0,0.95621
0,0.91926
0,0.74263
0.10022,1
0.042565,1
0.04288,1
0,0.93676
0.0055481,0.99738
0,0.93667
0,0.98458
0.039764,1
0,0.94106
0,0.83892
0,0.78191
0,0.96037
0,0.79286
0,0.94078
0,0.78404
0,0.95328
0,0.95955
0,0.8439
0,0.89097
0,0.77596
0,0.97773
0,0.8706
0,0.91894
0,0.94648
0,0.84219
0,0.9409
0.026566,1
0,0.95737
0,0.87984
0,0.95157
0,0.8886
0,0.99793
0,0.88296
0,0.96206
0,0.90343
0,0.84981
0,0.98447
0,0.7476
0,0.9681
0.014849,0.9745
0,0.97556
0,0.88611
0,0.92183
0.024089,0.97537
0,0.90292
0,0.82988
0.0040191,1
0,0.98033
0,0.97319
0,0.891
0,0.95458
0,0.81853
0,0.98128
0,0.90408
0,0.77416
0,0.93565
0,0.83133
0,0.91709
0,0.9181
0.018561,1
0,0.9797
0,0.81257
0.049702,1
0,0.88813
0,0.94415
0,0.79588
0,0.91327
0,0.78338
0,0.92756
0,0.96211
0,0.86602
0,0.97694
0,0.8114
0.045625,1
0,0.94902
0,0.91951
0,0.88958
0.059369,1
0,0.78501
0,0.83876
0.01677,1
0.023391,1
0.039677,1
0,0.94275
0,0.93348
0,0.94227
0,0.91239
0,0.93516
0,0.89106
0,0.97115
0,0.88122
0,0.90596
0,0.81876
0,0.94449
0,0.81821
0,0.96457
0,0.76631
0,0.84924
0,0.93489
0,0.95658
0,0.96344
0,0.96282
0,0.87852
0,0.97006
0.019734,1
0,0.9417
0,0.95328
0,0.98555
0,0.77526
0.037747,1
0,0.9574
0,0.89978
0,0.8613
0,0.93964
0,0.82468
0,0.94093
0,0.97217
0,0.96092
0,0.8834
0,0.84201
0,0.92705
0.021903,1
0,0.88998
0,0.87267
0.046214,1
0,0.85114
0,0.85659
0.0048477,0.97823
0,0.83069
0.011094,1
0,0.93553
0.02359,1
0,0.87419
0,0.94378
0,0.97079
0,0.93111
0,0.84972
0,0.9594
0,0.86498
0,0.98032
0,0.98155
0,0.84883
0,0.80864
0,0.84283
0,0.92397
0,0.90244
0,0.99262
0.021893,1
0.0087177,1
0.074243,1
0,0.97414
0,0.87011
0,0.92409
0,0.90708
0,0.8473
0,0.9157
0,0.93115
0,0.958
0,0.79389
0.027397,0.97971
0,0.93432
0.082872,1
0.041222,1
0,0.89003
0,0.91773
0,0.93952
0,0.85974
0.0026157,1
0,0.88993
0.044412,1
0,0.78366
0,0.9394
0,0.95921
0,0.81037
0.03587,1
