0,0.22913,0,-0,0.20665,-0.21906,-0.22191,0,0.2088,0,0.20208,0,0.2235,-0,0,-0,0,-0,-0,-0,0,-0,0,0,-0,0,-0.2419,-0,-0,0.21807,-0,-0,-0,0,0.19764,-0,-0.22908,0,-0,0,-0,0.1959,-0,-0,0,-0,-0,-0,-0,-0
0,-0,0,-0,-0.26465,-0,-0,0,0.23725,0.74182,-0,0.010759,0,0,-0.55628,0.28948,-0,-0.31049,-0,-0,-0.21999,-0,0.28936,-0,0.41035,0.21827,-0.22486,0,0.23931,-0,-0,0,-0.60831,-0,-0,0,0,0,0,0,-0.26811,-0.30734,-0,0,0.37633,0,-0,0.35135,0,0
0,0.27285,-0,0.22104,-0,-0,-0.1953,-0,-0,-0.22073,-0.20693,0,0,-0.23266,-0,0,0,-0,-0,0.20863,0.2165,-0.25575,-0,-0,0,-0,-0,0,0.22774,-0,-0,-0,-0,-0,-0,-0,-0,-0.23029,-0,0.23433,-0.2395,0.20396,-0.20172,-0,0,-0,-0,0,-0,-0
0.27502,-0,-0,-0,-0,-0.21294,-0,-0.22298,0.34074,-0,0,0,0,-0,-0.20573,0.24274,0,0,-0,-0,-0,-0,0,-0,-0,0,0.2224,0,0.28869,-0,-0,0,0,-0,-0,0.26888,0,-0,0,0,-0,-0,-0,-0.19586,0,0,-0,0.35097,0,0
-0,0,0,-0,0,0,-0,-0,-0,0,0,0,-0,-0.23557,-0,0,0,0,0,-0,-0,-0,0,0,0,0,0,-0,-0,0,-0,0,-0,-0,-0,0,0.23038,-0,-0,0.19516,-0,-0,-0,0,0,0,-0,0,-0,-0.31109
0,0,-0,-0.36903,-0.37101,-0.20904,-0,0.22175,0.4906,0.53229,0,0.47291,-0.29222,0,-0.36464,0.56828,-0.25518,0,0.42466,-0,0,-0,0.72732,-0,0,0,-0.22356,0,0.58918,-0.25268,-0,0,0,-0,-0,0.3634,0.26492,-0,0,0,-0,-0,-0,-0,0.40119,0,-0,0.42448,-0.36797,0
-0,-0,-0,-0,0,-0,-0.24483,-0,0,-0,0,0,-0.22159,-0.21519,-0,0,-0,0,0.20403,-0.21629,-0.26095,-0,0,-0,-0,0,-0,0,0,-0,-0,0,0,-0,-0,0.15273,0,-0.25064,0,-0,0.22874,-0,-0,0,0,0.25388,-0,-0,0,0
0,-0,-0,-0,-0,0,-0,0.22466,-0,0,-0,-0,-0.20476,0,-0,-0,0,-0,-0,0,0,0.20301,0.25864,0,-0,0,-0.22206,0,-0,0,0,-0,0,-0,-0,0.23689,-0.19914,-0,0,-0,-0,0.21028,-0,-0,0,-0,-0,-0.19604,0,-0
0,-0,0,-0,0.2057,-0,-0,0.2245,0,-0,-0.19601,0,0,-0,0,0,-0,0,-0,-0.21449,-0,-0,0,-0,-0,0,0,0,0,-0,-0,0,0,-0,0,0.23323,0,-0,0,-0,-0,-0,0.25775,-0,0,0,0,-0,0,0
0,-0.22348,-0,-0.33374,0,-0,-0.27817,-0,-0,0,0,0.25935,-0.21857,-0,-0.23351,0.21234,-0,0,0.26144,-0,-0,-0,0.19186,-0,-0,-0,0,0,-0,-0,-0,0,-0,-0,-0.23479,-0,-0,-0,-0,0,-0,-0,-0,-0.2067,-0,0,-0,-0,0.18282,-0
